context,question,answers,label,id_string
"It is difficult to keep deep wounds free of bacteria. Even strong antibiotics fail to kill the bacteria that live in such wounds. However, many physicians have succeeded in eliminating bacteria from deep wounds by packing the wound with a sweet substance like sugar.","Which one of the following, if true, most helps to explain why treating deep wounds with sugar as described above is successful?","["Bacteria that live in deep wounds thrive in a moist environment, and sugar has a dehydrating effect.", "Sugar that is nearly pure is readily available for use in medical treatments.", "Many kinds of bacteria can use sugar as a nutrient and will reproduce rapidly when sugar is available to them.", "Some foods that contain sugar can weaken the effects of certain antibiotics.", "Strong antibiotics were developed only recently, but the use of sugar as a treatment for wounds dates back to ancient times."]",0,199106_3-LR1_1_1
"All bridges built from 1950 to 1960 are in serious need of rehabilitation. Some bridges constructed in this period, however, were built according to faulty engineering design. That is the bad news. The good news is that at least some bridges in serious need of rehabilitation are not suspension bridges, since no suspension bridges are among the bridges that were built according to faulty engineering design.","If the statements above are true, then, on the basis of those statements, which one of the following must also be true?","["Some suspension bridges are not in serious need of rehabilitation.", "Some suspension bridges are in serious need of rehabilitation.", "Some bridges that were built according to faulty engineering design are in serious need of rehabilitation.", "Some bridges built from 1950 to 1960 are not in serious need of rehabilitation.", "Some bridges that were built according to faulty engineering design are not bridges other than suspension bridges."]",2,199710_2-LR1_9_10
"A severe blow to the head can cause one to lose consciousness; from this some people infer that consciousness is a product of the brain and cannot survive bodily death. But a radio that becomes damaged may suddenly cease to broadcast the program it had been receiving, and we do not conclude from this that the program itself has ceased to exist. Similarly, more substantial evidence would be needed to conclude that consciousness does not survive bodily death.","Which one of the following most accurately describes the role played in the argument by the example of the damaged radio?","["It is cited as evidence that consciousness does in fact survive bodily death.", "It is cited as a counterexample to a widely accepted belief about the nature of consciousness.", "It is cited as a case analogous to loss of consciousness in which people do not draw the same sort of conclusion that some people draw about consciousness.", "It is cited as the primary piece of evidence for the conclusion that the relationship of consciousness to the brain is analogous to that of a radio program to the radio that receives it.", "It is cited as an example of a case in which something consisting purely of energy depends on the existence of something material to provide evidence of its existence."]",2,199710_2-LR1_10_11
"Political theorist: The vast majority of countries that have a single political party have corrupt national governments, but some countries with a plurality of parties also have corrupt national governments. What all countries with corrupt national governments have in common, however, is the weakness of local governments.","If all of the political theorist's statements are true, which one of the following must also be true?","["Every country with weak local government has a single political party.", "Some countries with weak local governments have a plurality of political parties.", "Some countries with weak local governments do not have corrupt national governments.", "The majority of countries with weak local governments have a single political party.", "Fewer multiparty countries than single-party countries have weak local governments."]",1,199710_2-LR1_11_12
"Committee member: We should not vote to put at the top of the military's chain of command an individual whose history of excessive drinking is such that that person would be barred from commanding a missile wing, a bomber squadron, or a contingent of fighter jets. Leadership must be established from the top down.","The committee member's argument conforms most closely to which one of the following principles?","["No one who would be barred from important jobs in an organization should lead that organization.", "Whoever leads an organization must have served at every level in the organization.", "Whoever leads an organization must be qualified to hold each important job in the organization.", "No one who drinks excessively should hold a leadership position anywhere along the military's chain of command.", "No one who cannot command a missile wing should be at the top of the military's chain of command."]",0,199710_2-LR1_12_13
"Kim: In northern Europe during the eighteenth century a change of attitude occurred that found expression both in the adoption of less solemn and elaborate death rites by the population at large and in a more optimistic view of the human condition as articulated by philosophers. This change can be explained as the result of a dramatic increase in life expectancy that occurred in northern Europe early in the eighteenth century. Lee: Your explanation seems unlikely, because it could not be correct unless the people of the time were aware that their life expectancy had increased.","Which one of the following, if true, provides the strongest defense of Kim's explanation against Lee's criticism?","["An increase in life expectancy in a population often gives rise to economic changes that, in turn, directly influence people's attitudes.", "Present-day psychologists have noted that people's attitudes toward life can change in response to information about their life expectancy.", "Philosophers in northern Europe during the eighteenth century made many conjectures that did not affect the ideas of the population at large.", "The concept of life expectancy is based on statistical theories that had not been developed in the eighteenth century.", "Before the eighteenth century the attitudes of northern Europeans were more likely to be determined by religious teaching than by demographic phenomena."]",0,199710_2-LR1_13_14
"Kim: In northern Europe during the eighteenth century a change of attitude occurred that found expression both in the adoption of less solemn and elaborate death rites by the population at large and in a more optimistic view of the human condition as articulated by philosophers. This change can be explained as the result of a dramatic increase in life expectancy that occurred in northern Europe early in the eighteenth century. Lee: Your explanation seems unlikely, because it could not be correct unless the people of the time were aware that their life expectancy had increased.","Which one of the following most accurately describes Lee's criticism of Kim's explanation?","["It refers to sources of additional data that cannot easily be reconciled with the facts Kim cites.", "It offers an alternative explanation that is equally supported by the evidence Kim cites.", "It cites an analogous case in which Kim's explanation clearly cannot hold.", "It suggests that Kim's explanation depends on a questionable assumption.", "It points out that Kim's explanation is based on two hypotheses that contradict each other."]",3,199710_2-LR1_13_15
"Some health officials are concerned about the current sustained increase in reported deaths from alcohol-related conditions, attributing this increase to a rise in alcoholism. What these health officials are overlooking, however, is that attitudes toward alcoholism have changed radically. Alcoholism is now widely viewed as a disease, whereas in the past it was considered a moral failing. It is therefore likely that more deaths are being reported as alcohol-related because physicians are more likely to identify these deaths as alcohol-related.","Which one of the following, if true, provides the most support for the argument?","["The frequent use of alcohol by young people is being reported as occurring at increasingly early ages.", "In some places and times, susceptibility to any kind of disease has been viewed as a moral failing.", "More physicians now than in the past are trained to recognize the physical effects of alcoholism.", "Even though alcoholism is considered to be a disease, most doctors recommend psychological counseling and support groups as the best treatment.", "Many health officials are not physicians."]",2,199710_2-LR1_14_16
"Studies show that the most creative engineers get their best and most useful ideas only after doodling and jotting down what turn out to be outlandish ideas. Now that many engineers do their work with computers instead of on paper, however, doodling is becoming much less common, and some experts fear that the result will be fewer creative and useful engineering ideas. These experts argue that this undesirable consequence would be avoided if computer programs for engineering work included simulated notepads that would allow engineers to suspend their "serious" work on the computer, type up outlandish ideas, and then quickly return to their original work.","Which one of the following is an assumption on which the experts' reasoning depends?","["Most creative engineers who work with paper and pencil spend about as much time doodling as they spend on what they consider serious work.", "Simulated notepads would not be used by engineers for any purpose other than typing up outlandish ideas.", "No engineers who work with computers keep paper and pencils near their computers in order to doodle and jot down ideas.", "The physical act of working on paper is not essential in providing engineers with the benefits that can be gained by doodling.", "Most of the outlandish ideas engineers jot down while doodling are later incorporated into projects that have practical applications."]",3,199710_2-LR1_15_17
"Columnist: The advent of television helps to explain why the growth in homicide rates in urban areas began significantly earlier than the growth in homicide rates in rural areas. Television sets became popular in urban households about five years earlier than in rural households. Urban homicide rates began increasing in 1958, about four years earlier than a similar increase in rural homicide rates began.","Which one of the following, if true, most supports the columnist's argument?","["In places where the number of violent television programs is low, the homicide rates are also low.", "The portrayal of violence on television is a cause, not an effect, of the violence in society.", "There were no violent television programs during the early years of television.", "The earlier one is exposed to violence on television, the more profound the effect.", "Increasing one's amount of leisure time increases one's inclination to act violently."]",1,199710_2-LR1_16_18
"Even in ancient times, specialized farms (farms that grow a single type of crop or livestock) existed only where there were large commercial markets for farm products, and such markets presuppose urban populations. Therefore the extensive ruins in the archaeological site at Kadshim are probably the remains of a largely uninhabited ceremonial structure rather than of a densely populated city, since the land in the region of Kadshim could never have supported any farms except mixed farms, which grow a variety of crops and livestock.","Which one of the following is an error of reasoning in the argument?","["taking the fact that something is true of one sample of a class of things as evidence that the same is true of the entire class of things", "taking the nonexistence of something as evidence that a necessary precondition for that thing also did not exist", "interpreting an ambiguous claim in one way in one part of the argument and in another way in another part of the argument", "supposing that because two things usually occur in conjunction with one another, one of them must be the cause of the other", "drawing a conclusion that is simply a restatement of one of the premises on which the argument is based"]",1,199710_2-LR1_17_19
"It has recently been found that job prospects for college graduates have never been better. The trend is likely to continue over the next decade. A recent survey found that most employers simply did not know that the number of students graduating would drop by 25 percent over the past ten years, and had not anticipated or planned for this trend. Most employers were not aware that, although the supply of graduates currently meets demand, this situation could change. The same survey revealed that the number of undergraduates choosing to study subjects in high demand, like mathematics and engineering, has dropped substantially. This trend is likely to continue over the next decade.","Which one of the following can properly be concluded from the passage above?","["Soon, more graduates are likely to be competing for fewer jobs.", "Soon, there is likely to be a shortage of graduates to fill certain vacancies.", "Employers are aware of changing trends in subjects studied by undergraduates.", "Soon, fewer graduates are likely to be competing for fewer available jobs.", "Employers who are well-informed about future trends have anticipated and planned for them."]",1,199710_2-LR1_18_20
"The cities of Oldtown and Spoonville are the same in area and size of population. Since certain health problems that are caused by crowded living conditions are widespread in Oldtown, such problems must be as widespread in Spoonville.","The reasoning in the argument is most vulnerable to criticism on the grounds that the argument","["presupposes without warrant that the health problems that are widespread in any particular city cannot be caused by the living conditions in that city", "fails to distinguish between the size of the total population of a city and the size of the geographic region covered by that city", "fails to indicate whether average life expectancy is lowered as a result of living in crowded conditions", "fails to distinguish between those health problems that are easily treatable and those that are not", "fails to take into account that having identical overall population density is consistent with great disparity in living conditions"]",4,199710_2-LR1_19_21
"Shortly after the Persian Gulf War, investigators reported that the area, which had been subjected to hundreds of smoky oil fires and deliberate oil spills when regular oil production slowed down during the war, displayed less oil contamination than they had witnessed in prewar surveys of the same area. They also reported that the levels of polycyclic aromatic hydrocarbons (PAHs)—used as a marker of combustion products spewed from oil wells ignited during the war—were also relatively low, comparable to those recorded in the temperate oil-producing areas of the Baltic Sea.","Which one of the following, if true, does most to resolve the apparent discrepancy in the information above?","["Oil contaminants have greater environmental effects in temperate regions than in desert regions.", "Oil contamination and PAH pollution dissipate more rapidly in temperate regions than in desert regions.", "Oil contamination and PAH pollution dissipate more rapidly in desert regions than in temperate regions.", "Peacetime oil production and transport in the Persian Gulf result in high levels of PAHs and massive oil dumping.", "The Persian Gulf War ended before the oil fires and spills caused as much damage as originally expected."]",3,199710_2-LR1_20_22
"An independent audit found no indication of tax avoidance on the part of the firm in the firm's accounts; therefore, no such problem exists.","The questionable reasoning in the argument above is most closely paralleled by that in which one of the following?","["The plan for the introduction of the new project has been unmodified so far; therefore, it will not be modified in the future.", "The overall budget for the projects has been exceeded by a large amount; therefore, at least one of the projects has exceeded its budget by a large amount.", "A compilation of the best student essays of the year includes no essays on current events; therefore, students have become apathetic toward current events.", "A survey of schools in the district found no school without a need for building repair; therefore, the education provided to students in the district is substandard.", "An examination of the index of the book found no listing for the most prominent critic of the theory the book advocates; therefore, the book fails to refer to that critic."]",4,199710_2-LR1_21_23
"One of the great difficulties in establishing animal rights based merely on the fact that animals are living things concerns scope. If one construes the term "living things" broadly, one is bound to bestow rights on organisms that are not animals (e.g., plants). But if this term is construed narrowly, one is apt to refuse rights to organisms that, at least biologically, are considered members of the animal kingdom.","If the statements above are true, which one of the following can be most reasonably inferred from them?","["Not all animals should be given rights.", "One cannot bestow rights on animals without also bestowing rights on at least some plants.", "The problem of delineating the boundary of the set of living things interferes with every attempt to establish animal rights.", "Successful attempts to establish rights for all animals are likely either to establish rights for some plants or not to depend solely on the observation that animals are living things.", "The fact that animals are living things is irrelevant to the question of whether animals should or should not be accorded rights, because plants are living things too."]",3,199710_2-LR1_22_24
"Economist: No economic system that is centrally planned can efficiently allocate resources, and efficient allocation of resources is a necessary condition for achieving a national debt of less than 5 percent of Gross Domestic Product (GDP). It follows that any nation with a centrally planned economy has a national debt that is at least 5 percent of GDP.","The pattern of reasoning exhibited by the economist's argument is most similar to that exhibited by which one of the following?","["Not all mammals are without wings, because bats are mammals and bats have wings.", "All of the rural districts are free of major air pollution problems because such problems occur only where there is a large concentration of automobiles, and there are no such places in the rural districts.", "All of the ungulates are herbivores, and most herbivores would not attack a human being. It follows that any animal that would attack a human being is unlikely to be an ungulate.", "All rock stars who are famous have their own record companies, and all rock stars with their own record companies receive company profits over and above their regular royalties. This implies that receiving large regular royalties is a necessary condition of being a famous rock star.", "Every mutual fund manager knows someone who trades on inside information, and no one who trades on inside information is unknown to every mutual fund manager. One must conclude that no mutual fund manager is unknown to everyone who trades on inside information."]",1,199710_2-LR1_23_25
"Editorialist: Additional restrictions should be placed on driver's licenses of teenagers because teenagers lack basic driving skills. Even though drivers of age nineteen and younger make up only 7 percent of registered drivers, they are responsible for over 14 percent of traffic fatalities.","Each of the following, if true, weakens the argument that teenagers lack basic driving skills EXCEPT:","["Teenagers tend to drive older and less stable cars than other drivers.", "Teenagers and their passengers are less likely to use seat belts and shoulder straps than others.", "Teenagers drive, on average, over twice as far each year as other drivers.", "Teenagers cause car accidents that are more serious than those caused by others.", "Teenagers are likely to drive with more passengers than the average driver."]",3,199710_2-LR1_24_26
"Owners of deeply indebted and chronically unprofitable small businesses sometimes try to convince others to invest money in their companies. Since the money thus acquired will inevitably be used to pay off debts, rather than to expand operations, this money will not stimulate sales growth in such companies. Thus, most people are reluctant to make these investments. Surprisingly, however, such investments often earn handsome returns in the very first year they are made.","Which one of the following, if true, most helps to explain the surprising results of such investments?","["Investors usually choose to reinvest their returns on such investments.", "Expanding production in such companies would usually require more funds than would paying off debts.", "Paying off debts, by saving a company the money it would otherwise owe in interest, decreases the company's overall expenses and thereby increases its profits.", "Banks are reluctant to lend money to any company that is already heavily in debt and chronically unprofitable.", "If the sales of a company do not grow, there is usually little need to devote a large share of company resources to expanding production."]",2,199710_3-LR2_1_1
"After purchasing a pot-bellied pig at the pet store in Springfield, Amy was informed by a Springfield city official that she would not be allowed to keep the pig as a pet, since city codes classify pigs as livestock, and individuals may not keep livestock in Springfield.","The city official's argument depends on assuming which one of the following?","["Amy lives in Springfield.", "Pigs are not classified as pets in Springfield.", "Any animal not classified as livestock may be kept in Springfield.", "Dogs and cats are not classified as livestock in Springfield.", "It is legal for pet stores to sell pigs in Springfield."]",0,199710_3-LR2_2_2
"Historian: The central claim of the "end-of-history" theory is that history has reached its final stage of development. According to its adherents, democratic ideals have triumphed over their rivals, and history is effectively at an ideological end. But, this view fails to consider that it is impossible to stand outside all of history to judge whether history is really at an end.","Which one of the following can be most reasonably inferred from the historian's statement?","["We can never know whether the end-of-history theory is true.", "Advocates of the end-of-history theory have too ideological an understanding of history.", "If we were at the end of history, we would automatically know whether the end-of-history theory is true.", "It is impossible for the end-of-history theory to be true.", "Ideological developments are the essential elements of history."]",0,199710_3-LR2_3_3
"John: As I was driving to work this morning, I was stopped by a police officer and ticketed for speeding. Since there were many other cars around me that were going as fast as I was, the police officer clearly treated me unfairly. Mary: You were not treated unfairly, since the police officer was obviously unable to stop all the drivers who were speeding. Everyone who was speeding at that time and place had an equal chance of being stopped.","Which one of the following principles, if established, would most help to justify Mary's position?","["If all of those who violate a traffic law on a particular occasion are equally likely to be penalized for violating it, then the law is fairly applied to whoever among them is then penalized.", "The penalties attached to traffic laws should be applied not as punishments for breaking the law, but rather as deterrents to unsafe driving.", "The penalties attached to traffic laws should be imposed on all people who violate those laws, and only those people.", "It is fairer not to enforce a traffic law at all than it is to enforce it in some, but not all, of the cases to which it applies.", "Fairness in the application of a traffic law is ensured not by all violators' having an equal chance of being penalized for their violation of the law, but rather by penalizing all known violators to the same extent."]",0,199710_3-LR2_4_4
"A purse containing 32 ancient gold coins that had been minted in Morocco was discovered in the ruins of an ancient Jordanian city some 4,000 kilometers to the east of Morocco. In its time the Jordanian city was an important trading center along the trade route linking China and Europe, and it was also a popular stopover for pilgrims on the route between Morocco and Mecca. The purse of a trader in the city would probably have contained a more diverse set of coins.","The statements above, if true, most strongly support which one of the following hypotheses?","["Moroccan coins were more valuable in the ancient city than were Jordanian coins.", "Most gold coins available during the time when the ancient city thrived were minted in Morocco.", "The purse with the gold coins had been brought to the ancient city by a pilgrim on the route between Morocco and Mecca.", "Gold coins were the only medium of exchange used in the ancient city.", "Pilgrims and traders in the ancient city were unlikely to have interacted with one another."]",2,199710_3-LR2_5_5
"Studies indicate that the rate at which water pollution is increasing is leveling off: the amount of water pollution caused this year is almost identical to the amount caused last year. If this trend continues, the water pollution problem will no longer be getting more serious.","The reasoning is questionable because it ignores the possibility that","["some types of water pollution have no noticeable effect on organisms that use the water", "the types of water pollution caused this year are less dangerous than those caused last year", "the leveling-off trend of water pollution will not continue", "air and soil pollution are becoming more serious", "the effects of water pollution are cumulative"]",4,199710_3-LR2_6_6
"One researcher writes, "Human beings are innately aggressive." As evidence, the researcher cites the prevalence of warfare in history, and then discounts any current disinclination to fight: "The most peaceable peoples of today were often ravagers of yesteryear and will probably fight again in the future." But if some peoples are peaceable now, then aggression itself cannot be coded in our genes, only the potential for it. If "innate" only means possible, or even likely in certain environments, then everything we do is innate and the word has no meaning.","Which one of the following most accurately describes the technique used in the passage to weaken the argument for the claim that aggressiveness is innate to human beings?","["The accuracy of the historical data cited in the argument for innate aggressiveness is called into question.", "The force of the concept of innateness used in the argument for innate aggressiveness is called into question.", "An attempt is made to undermine the argument for innate aggressiveness by arguing that there are no genetically based traits.", "An attempt is made to undermine the argument for innate aggressiveness by suggesting that it appeals to emotional considerations rather than to reason.", "An attempt is made to undermine the argument for innate aggressiveness by arguing that all peoples are peaceable."]",1,199710_3-LR2_7_7
"If a person chooses to walk rather than drive, there is one less vehicle emitting pollution into the air than there would be otherwise. Therefore if people would walk whenever it is feasible for them to do so, then pollution will be greatly reduced.","Which one of the following is an assumption on which the argument depends?","["Cutting down on pollution can be achieved in a variety of ways.", "Taking public transportation rather than driving is not always feasible.", "Walking is the only feasible alternative to driving that results in a reduction in pollution.", "There are people who never drive but who often walk.", "People sometimes drive when it is feasible to walk instead."]",4,199710_3-LR2_8_8
"If a person chooses to walk rather than drive, there is one less vehicle emitting pollution into the air than there would be otherwise. Therefore if people would walk whenever it is feasible for them to do so, then pollution will be greatly reduced.","Which one of the following, if true, most strengthens the argument?","["If automobile passengers who never drive walk instead of ride, there will not be fewer vehicles on the road as a result.", "Nonmoving running vehicles, on average, emit half as much pollution per second as moving vehicles, but the greater congestion is, the more nonmoving running vehicles there are.", "Since different vehicles can pollute at different rates, it is possible for one driver who walks to make a greater contribution to pollution prevention than another driver who walks.", "On average, buses pollute more than cars do, but buses usually carry more passengers than cars do.", "Those who previously rode as passengers in a vehicle whose driver decides to walk instead of drive might themselves decide to drive."]",1,199710_3-LR2_8_9
"Editorial: The most vocal proponents of the proposed law are not permanent residents of this island but rather a few of the wealthiest summer residents, who leave when the vacation months have passed. These people will benefit from passage of this law while not having to deal with the problems associated with its adoption. Therefore, anyone who supports the proposed law is serving only the interests of a few outsiders at the cost of creating problems for the island's permanent residents.","Which one of the following is an assumption on which the argument depends?","["The average income of the island's summer residents is greater than the average income of its permanent residents.", "The problems associated with this law outweigh any benefits it might provide the island's permanent residents.", "Most of the island's summer residents would benefit from passage of this law.", "Most of the island's summer residents support passage of this law.", "Most of the island's permanent residents oppose passage of this law."]",1,199710_3-LR2_9_10
"Vitamin XYZ has long been a favorite among health food enthusiasts. In a recent large study, those who took large amounts of vitamin XYZ daily for two years showed on average a 40 percent lower risk of heart disease than did members of a control group. Researchers corrected for differences in relevant health habits such as diet.","Which one of the following inferences is most supported by the passage?","["Taking large amounts of vitamins is probably worth risking the side effects.", "Those who take large doses of vitamin XYZ daily for the next two years will exhibit on average an increase in the likelihood of avoiding heart disease.", "Li, who has taken large amounts of vitamin XYZ daily for the past two years, has a 40 percent lower risk of heart disease than she did two years ago.", "Taking large amounts of vitamin XYZ daily over the course of one's adult life should be recommended to most adults.", "Health food enthusiasts are probably correct in believing that large daily doses of multiple vitamins promote good health."]",1,199710_3-LR2_10_11
"In 1988, a significant percentage of seals in the Baltic Sea died from viral diseases; off the coast of Scotland, however, the death rate due to viral diseases was approximately half what it was for the Baltic seals. The Baltic seals had significantly higher levels of pollutants in their blood than did the Scottish seals. Since pollutants are known to impair marine mammals' ability to fight off viral infection, it is likely that the higher death rate among the Baltic seals was due to the higher levels of pollutants in their blood.","Which one of the following, if true, provides the most additional support for the argument?","["The large majority of Scottish seals that died were either old or unhealthy animals.", "The strain of virus that killed Scottish seals overwhelms impaired immune systems much more quickly than it does healthy immune systems.", "There were slight fluctuations in the levels of pollutants found in the blood of Baltic seals.", "The kinds of pollutants found in the Baltic Sea are significantly different from those that have been detected in the waters off the coast of Scotland.", "Among marine mammals other than seals, the death rate due to viral diseases in 1988 was higher in the Baltic Sea than it was off the Scottish coast."]",4,199710_3-LR2_11_12
"If the proposed tax reduction package is adopted this year, the library will be forced to discontinue its daily story hours for children. But if the daily story hours are discontinued, many parents will be greatly inconvenienced. So the proposed tax reduction package will not be adopted this year.","Which one of the following, if assumed, allows the argument's conclusion to be properly drawn?","["Any tax reduction package that will not force the library to discontinue daily story hours will be adopted this year.", "Every tax reduction package that would force the library to discontinue daily story hours would greatly inconvenience parents.", "No tax reduction package that would greatly inconvenience parents would fail to force the library to discontinue daily story hours.", "No tax reduction package that would greatly inconvenience parents will be adopted this year.", "Any tax reduction package that will not greatly inconvenience parents will be adopted this year."]",3,199710_3-LR2_12_13
"Funding opponent: Some people favor city funding for the spaying and neutering of pets at the owners' request. They claim that the decrease in the number of stray animals to contend with will offset the cost of the funding. These people fail to realize that over 80 percent of pet owners already pay to spay or neuter their animals, so there will not be a significant decrease in the number of stray animals in the city if this funding is provided.","Each of the following, if true strengthens the argument of the funding opponent EXCEPT:","["Very few of the stray animals in the city are offspring of pets.", "Many pet owners would have their animals spayed or neutered sooner if funding were provided by the city.", "The only way the number of stray animals can decrease is if existing strays are spayed or neutered.", "Most pet owners who do not have their pets spayed or neutered believe that spaying and neutering are morally wrong.", "The majority of pets that are not spayed or neutered are used for breeding purposes, and are not likely to produce stray animals."]",1,199710_3-LR2_13_14
"Research indicates that college professors generally were raised in economically advantaged households. For it was discovered that, overall, college professors grew up in communities with average household incomes that were higher than the average household income for the nation as a whole.","The reasoning in the argument is flawed because the argument","["inappropriately assumes a correlation between household income and economic advantage", "fails to note there are some communities with high average household incomes in which no college professors grew up", "presumes without justification that college professors generally were raised in households with incomes that are average or above average for their communities", "does not take into account the fact that college professors generally have lower salaries than their counterparts in the private sector", "fails to take into account the fact that many college professors live in rural communities, which generally have low average household incomes"]",2,199710_3-LR2_14_15
"Magazine article: Punishment for crimes is justified if it actually deters people from committing them. But a great deal of carefully assembled and analyzed empirical data show clearly that punishment is not a deterrent. So punishment is never justified.","The reasoning in the magazine article's argument is flawed because the argument","["depends on data that there is reason to suspect may be biased", "mistakenly allows the key term \"punishment\" to shift in meaning", "mistakes being sufficient to justify punishment for being required to justify it", "ignores the problem of mistakenly punishing the innocent", "attempts to be more precise than its subject matter properly allows"]",2,199710_3-LR2_15_16
"If the recording now playing on the jazz program is really "Louis Armstrong recorded in concert in 1989," as the announcer said, then Louis Armstrong was playing some of the best jazz of his career years after his death. Since the trumpeter was definitely Louis Armstrong, somehow the announcer must have gotten the date of the recording wrong.","The pattern of reasoning in the argument above is most similar to that in which one of the following arguments?","["The museum is reported as having acquired a painting \"by Malvina Hoffman, an artist who died in 1966.\" But Hoffman was a sculptor, not a painter, so the report must be wrong about the acquisition being a painting.", "This painting titled La Toilette is Berthe Morisot's La Toilette only if a painting can be in two museums at the same time. Since nothing can be in two places at once, this painting must some how have been mistitled.", "Only if a twentieth-century Mexican artist painted in Japan during the seventeenth century can this work both be \"by Frida Kahlo\" as labeled and the seventeenth-century Japanese landscape it appears to be. Since it is what it appears to be, the label is wrong.", "Unless Käthe Kollwitz was both a sculptor and a printmaker, the volunteer museum guide is wrong in his attribution of this sculpture. Since what Kollwitz is known for is her prints, the guide must be wrong.", "If this painting is a portrait done in acrylic, it cannot be by Elisabeth Vigée-Lebrun, since acrylic paint was developed only after her death. Thus, since it is definitely a portrait, the paint must not be acrylic."]",2,199710_3-LR2_16_17
"When a stone is trimmed by a mason and exposed to the elements, a coating of clay and other minerals, called rock varnish, gradually accumulates on the freshly trimmed surface. Organic matter trapped beneath the varnish on stones of an Andean monument was found to be over 1,000 years old. Since the organic matter must have grown on the stone shortly after it was trimmed, it follows that the monument was built long before the arrival of Europeans in the Americas in 1492.","Which one of the following, if true, most seriously weakens the argument?","["Rock varnish itself contains some organic matter.", "The reuse of ancient trimmed stones was common in the Andes both before and after 1492.", "The Andean monument bears a striking resemblance to monuments found in ancient sites in western Asia.", "The earliest written reference to the Andean monument dates from 1778.", "Rock varnish forms very slowly, if at all, on trimmed stones that are stored in a dry, sheltered place."]",1,199710_3-LR2_17_18
"Legal rules are expressed in general terms. They concern classifications of persons and actions and they prescribe legal consequences for persons and actions falling into the relevant categories. The application of a rule to a particular case, therefore, involves a decision on whether the facts of that case fall within the categories mentioned in the rule. This decision establishes the legal effect of what happened rather than any matter of fact.","The passage provides the most support for which one of the following?","["Legal rules, like matters of fact, are concerned with classifications of things such as actions.", "Matters of fact, like legal rules, can sometimes be expressed in general terms.", "Making legal decisions does not involve matters of fact.", "The application of a rule to a particular case need not be left to a judge.", "Whether the facts of a case fall into a relevant category is not itself a matter of fact."]",4,199710_3-LR2_18_19
"Helen: It was wrong of my brother Mark to tell our mother that the reason he had missed her birthday party the evening before was that he had been in a traffic accident and that by the time he was released from the hospital emergency room the party was long over. Saying something that is false can never be other than morally wrong, and there had been no such accident—Mark had simply forgotten all about the party.","The main conclusion drawn in Helen's argument is that","["Mark did not tell his mother the truth", "the real reason Mark missed his mother's birthday party was that he had forgotten all about it", "it is wrong to attempt to avoid blame for one's failure to do something by claiming that one was prevented from doing that thing by events outside one's control", "it was wrong of Mark to tell his mother that he had missed her birthday party as a result of having been in a traffic accident", "it is always wrong not to tell the truth"]",3,199710_3-LR2_19_20
"Helen: It was wrong of my brother Mark to tell our mother that the reason he had missed her birthday party the evening before was that he had been in a traffic accident and that by the time he was released from the hospital emergency room the party was long over. Saying something that is false can never be other than morally wrong, and there had been no such accident—Mark had simply forgotten all about the party.","The justification Helen offers for her judgment of Mark's behavior is most vulnerable to criticism on the grounds that the justification","["ignores an important moral distinction between saying something that is false and failing to say something that one knows to be true", "confuses having identified one cause of a given effect with having eliminated the possibility of there being any other causes of that effect", "judges behavior that is outside an individual's control according to moral standards that can properly be applied only to behavior that is within such control", "relies on an illegitimate appeal to pity to obscure the fact that the conclusion does not logically follow from the premises advanced", "attempts to justify a judgment about a particular case by citing a general principle that stands in far greater need of support than does the particular judgment"]",4,199710_3-LR2_19_21
"Candidate: The government spends $500 million more each year promoting highway safety than it spends combating cigarette smoking. But each year many more people die from smoking-related diseases than die in highway accidents. So the government would save lives by shifting funds from highway safety programs to antismoking programs.","The flawed reasoning in which one of the following arguments most closely parallels the flawed reasoning in the candidate's argument?","["The government enforces the speed limit on freeways much more closely than on tollways. But many more people die each year in auto accidents on freeways than die in auto accidents on tollway. So the government would save lives by shifting funds from enforcement of speed limits on freeways to enforcement of speed limits on tollway.", "A certain professional musician spends several times as many hours practicing guitar as she spends practicing saxophone. But she is hired much more often to play saxophone than to play guitar, so she would increase her number of playing engagements by spending less time practicing guitar and more time practicing saxophone.", "Automobiles burn more gas per minute on highways than on residential streets. But they get fewer miles per gallon on residential streets. Therefore, gas would be saved by driving less on residential streets and more on highways.", "The local swim team spends many more hours practicing the backstroke than it spends practicing the breaststroke. But the team's lap times for the breaststroke are much better than its times for the backstroke, so the team would win more swim meets if it spent less time practicing the backstroke and more time practicing the breaststroke.", "Banks have a higher profit margin on loans that have a high interest rate than on loans that have a low interest rate. But borrowers are willing to borrow larger sums at low rates than at high rates. Therefore, banks would be more profitable if they gave more loans at low rates and fewer loans at high rates."]",1,199710_3-LR2_20_22
